country,latitude,longitude,year,t2m_celsius,source
American Samoa,-14.3333,-170.0,202212,27.79,NASA POWER
American Samoa,-14.3333,-170.0,202213,27.51,NASA POWER
American Samoa,-14.3333,-170.0,202301,27.78,NASA POWER
American Samoa,-14.3333,-170.0,202302,27.9,NASA POWER
American Samoa,-14.3333,-170.0,202303,28.26,NASA POWER
American Samoa,-14.3333,-170.0,202304,28.61,NASA POWER
American Samoa,-14.3333,-170.0,202305,28.29,NASA POWER
American Samoa,-14.3333,-170.0,202306,27.86,NASA POWER
American Samoa,-14.3333,-170.0,202307,27.54,NASA POWER
American Samoa,-14.3333,-170.0,202308,27.72,NASA POWER
American Samoa,-14.3333,-170.0,202309,27.22,NASA POWER
American Samoa,-14.3333,-170.0,202310,27.41,NASA POWER
American Samoa,-14.3333,-170.0,202311,28.18,NASA POWER
American Samoa,-14.3333,-170.0,202312,28.27,NASA POWER
American Samoa,-14.3333,-170.0,202313,27.92,NASA POWER
American Samoa,-14.3333,-170.0,202401,28.97,NASA POWER
American Samoa,-14.3333,-170.0,202402,28.89,NASA POWER
American Samoa,-14.3333,-170.0,202403,29.29,NASA POWER
American Samoa,-14.3333,-170.0,202404,29.52,NASA POWER
American Samoa,-14.3333,-170.0,202405,29.22,NASA POWER
American Samoa,-14.3333,-170.0,202406,28.05,NASA POWER
American Samoa,-14.3333,-170.0,202407,27.16,NASA POWER
American Samoa,-14.3333,-170.0,202408,26.49,NASA POWER
American Samoa,-14.3333,-170.0,202409,27.13,NASA POWER
American Samoa,-14.3333,-170.0,202410,27.55,NASA POWER
American Samoa,-14.3333,-170.0,202411,27.84,NASA POWER
American Samoa,-14.3333,-170.0,202412,28.36,NASA POWER
American Samoa,-14.3333,-170.0,202413,28.2,NASA POWER
Andorra,42.5,1.6,201501,-3.09,NASA POWER
Andorra,42.5,1.6,201502,-5.99,NASA POWER
Andorra,42.5,1.6,201503,0.02,NASA POWER
Andorra,42.5,1.6,201504,4.35,NASA POWER
Andorra,42.5,1.6,201505,8.51,NASA POWER
Andorra,42.5,1.6,201506,12.66,NASA POWER
Andorra,42.5,1.6,201507,17.93,NASA POWER
Andorra,42.5,1.6,201508,15.24,NASA POWER
Andorra,42.5,1.6,201509,9.71,NASA POWER
Andorra,42.5,1.6,201510,6.29,NASA POWER
Andorra,42.5,1.6,201511,3.56,NASA POWER
Andorra,42.5,1.6,201512,1.74,NASA POWER
Andorra,42.5,1.6,201513,5.99,NASA POWER
Andorra,42.5,1.6,201601,-0.69,NASA POWER
Andorra,42.5,1.6,201602,-1.44,NASA POWER
Andorra,42.5,1.6,201603,-1.76,NASA POWER
Andorra,42.5,1.6,201604,2.6,NASA POWER
Andorra,42.5,1.6,201605,6.45,NASA POWER
Andorra,42.5,1.6,201606,11.45,NASA POWER
Andorra,42.5,1.6,201607,15.69,NASA POWER
Andorra,42.5,1.6,201608,15.65,NASA POWER
Andorra,42.5,1.6,201609,12.3,NASA POWER
Andorra,42.5,1.6,201610,7.55,NASA POWER
Andorra,42.5,1.6,201611,1.54,NASA POWER
Andorra,42.5,1.6,201612,0.63,NASA POWER
Andorra,42.5,1.6,201613,5.86,NASA POWER
Andorra,42.5,1.6,201701,-5.07,NASA POWER
Andorra,42.5,1.6,201702,-0.08,NASA POWER
Andorra,42.5,1.6,201703,2.64,NASA POWER
Andorra,42.5,1.6,201704,4.22,NASA POWER
Andorra,42.5,1.6,201705,9.1,NASA POWER
Andorra,42.5,1.6,201706,14.96,NASA POWER
Andorra,42.5,1.6,201707,15.84,NASA POWER
Andorra,42.5,1.6,201708,16.21,NASA POWER
Andorra,42.5,1.6,201709,9.47,NASA POWER
Andorra,42.5,1.6,201710,8.34,NASA POWER
Andorra,42.5,1.6,201711,-0.11,NASA POWER
Andorra,42.5,1.6,201712,-3.48,NASA POWER
Andorra,42.5,1.6,201713,6.04,NASA POWER
Andorra,42.5,1.6,201801,-1.27,NASA POWER
Andorra,42.5,1.6,201802,-6.2,NASA POWER
Andorra,42.5,1.6,201803,-1.23,NASA POWER
Andorra,42.5,1.6,201804,4.74,NASA POWER
Andorra,42.5,1.6,201805,6.49,NASA POWER
Andorra,42.5,1.6,201806,11.91,NASA POWER
Andorra,42.5,1.6,201807,15.26,NASA POWER
Andorra,42.5,1.6,201808,14.48,NASA POWER
Andorra,42.5,1.6,201809,12.48,NASA POWER
Andorra,42.5,1.6,201810,6.12,NASA POWER
Andorra,42.5,1.6,201811,1.77,NASA POWER
Andorra,42.5,1.6,201812,1.07,NASA POWER
Andorra,42.5,1.6,201813,5.54,NASA POWER
Andorra,42.5,1.6,201901,-4.15,NASA POWER
Andorra,42.5,1.6,201902,0.15,NASA POWER
Andorra,42.5,1.6,201903,1.43,NASA POWER
Andorra,42.5,1.6,201904,2.44,NASA POWER
Andorra,42.5,1.6,201905,5.67,NASA POWER
Andorra,42.5,1.6,201906,13.28,NASA POWER
Andorra,42.5,1.6,201907,16.85,NASA POWER
Andorra,42.5,1.6,201908,16.32,NASA POWER
Andorra,42.5,1.6,201909,11.84,NASA POWER
Andorra,42.5,1.6,201910,8.38,NASA POWER
Andorra,42.5,1.6,201911,-0.91,NASA POWER
Andorra,42.5,1.6,201912,1.29,NASA POWER
Andorra,42.5,1.6,201913,6.09,NASA POWER
Andorra,42.5,1.6,202001,-0.78,NASA POWER
Andorra,42.5,1.6,202002,2.31,NASA POWER
Andorra,42.5,1.6,202003,1.5,NASA POWER
Andorra,42.5,1.6,202004,5.62,NASA POWER
Andorra,42.5,1.6,202005,10.08,NASA POWER
Andorra,42.5,1.6,202006,10.73,NASA POWER
Andorra,42.5,1.6,202007,15.19,NASA POWER
Andorra,42.5,1.6,202008,15.77,NASA POWER
Andorra,42.5,1.6,202009,10.32,NASA POWER
Andorra,42.5,1.6,202010,4.81,NASA POWER
Andorra,42.5,1.6,202011,3.67,NASA POWER
Andorra,42.5,1.6,202012,-2.01,NASA POWER
Andorra,42.5,1.6,202013,6.44,NASA POWER
Andorra,42.5,1.6,202101,-5.49,NASA POWER
Andorra,42.5,1.6,202102,1.18,NASA POWER
Andorra,42.5,1.6,202103,1.06,NASA POWER
Andorra,42.5,1.6,202104,2.93,NASA POWER
Andorra,42.5,1.6,202105,7.17,NASA POWER
Andorra,42.5,1.6,202106,12.57,NASA POWER
Andorra,42.5,1.6,202107,15.43,NASA POWER
Andorra,42.5,1.6,202108,15.93,NASA POWER
Andorra,42.5,1.6,202109,12.43,NASA POWER
Andorra,42.5,1.6,202110,6.83,NASA POWER
Andorra,42.5,1.6,202111,-0.88,NASA POWER
Andorra,42.5,1.6,202112,0.23,NASA POWER
Andorra,42.5,1.6,202113,5.81,NASA POWER
Andorra,42.5,1.6,202201,-1.52,NASA POWER
Andorra,42.5,1.6,202202,0.72,NASA POWER
Andorra,42.5,1.6,202203,1.15,NASA POWER
Andorra,42.5,1.6,202204,3.7,NASA POWER
Andorra,42.5,1.6,202205,10.81,NASA POWER
Andorra,42.5,1.6,202206,16.42,NASA POWER
Andorra,42.5,1.6,202207,19.62,NASA POWER
Andorra,42.5,1.6,202208,17.67,NASA POWER
Andorra,42.5,1.6,202209,12.2,NASA POWER
Andorra,42.5,1.6,202210,10.48,NASA POWER
Andorra,42.5,1.6,202211,3.41,NASA POWER
Andorra,42.5,1.6,202212,1.0,NASA POWER
Andorra,42.5,1.6,202213,8.02,NASA POWER
Andorra,42.5,1.6,202301,-3.7,NASA POWER
Andorra,42.5,1.6,202302,-1.63,NASA POWER
Andorra,42.5,1.6,202303,3.29,NASA POWER
Andorra,42.5,1.6,202304,5.33,NASA POWER
Andorra,42.5,1.6,202305,7.72,NASA POWER
Andorra,42.5,1.6,202306,13.44,NASA POWER
Andorra,42.5,1.6,202307,17.77,NASA POWER
Andorra,42.5,1.6,202308,17.28,NASA POWER
Andorra,42.5,1.6,202309,14.62,NASA POWER
Andorra,42.5,1.6,202310,10.89,NASA POWER
Andorra,42.5,1.6,202311,3.1,NASA POWER
Andorra,42.5,1.6,202312,0.97,NASA POWER
Andorra,42.5,1.6,202313,7.48,NASA POWER
Andorra,42.5,1.6,202401,0.5,NASA POWER
Andorra,42.5,1.6,202402,1.72,NASA POWER
Andorra,42.5,1.6,202403,2.33,NASA POWER
Andorra,42.5,1.6,202404,4.12,NASA POWER
Andorra,42.5,1.6,202405,7.8,NASA POWER
Andorra,42.5,1.6,202406,12.33,NASA POWER
Andorra,42.5,1.6,202407,17.26,NASA POWER
Andorra,42.5,1.6,202408,17.88,NASA POWER
Andorra,42.5,1.6,202409,9.87,NASA POWER
Andorra,42.5,1.6,202410,8.41,NASA POWER
Andorra,42.5,1.6,202411,4.37,NASA POWER
Andorra,42.5,1.6,202412,-0.11,NASA POWER
Andorra,42.5,1.6,202413,7.23,NASA POWER
Angola,-12.5,18.5,201501,21.65,NASA POWER
Angola,-12.5,18.5,201502,21.73,NASA POWER
Angola,-12.5,18.5,201503,22.79,NASA POWER
Angola,-12.5,18.5,201504,21.47,NASA POWER
Angola,-12.5,18.5,201505,20.81,NASA POWER
Angola,-12.5,18.5,201506,20.27,NASA POWER
Angola,-12.5,18.5,201507,20.2,NASA POWER
Angola,-12.5,18.5,201508,21.56,NASA POWER
Angola,-12.5,18.5,201509,25.32,NASA POWER
Angola,-12.5,18.5,201510,26.9,NASA POWER
Angola,-12.5,18.5,201511,24.88,NASA POWER
Angola,-12.5,18.5,201512,21.81,NASA POWER
Angola,-12.5,18.5,201513,22.45,NASA POWER
Angola,-12.5,18.5,201601,21.99,NASA POWER
Angola,-12.5,18.5,201602,22.2,NASA POWER
Angola,-12.5,18.5,201603,21.93,NASA POWER
Angola,-12.5,18.5,201604,21.34,NASA POWER
Angola,-12.5,18.5,201605,19.4,NASA POWER
Angola,-12.5,18.5,201606,17.87,NASA POWER
Angola,-12.5,18.5,201607,18.93,NASA POWER
Angola,-12.5,18.5,201608,21.75,NASA POWER
Angola,-12.5,18.5,201609,25.19,NASA POWER
Angola,-12.5,18.5,201610,25.57,NASA POWER
Angola,-12.5,18.5,201611,23.62,NASA POWER
Angola,-12.5,18.5,201612,22.27,NASA POWER
Angola,-12.5,18.5,201613,21.83,NASA POWER
Angola,-12.5,18.5,201701,22.06,NASA POWER
Angola,-12.5,18.5,201702,22.35,NASA POWER
Angola,-12.5,18.5,201703,22.04,NASA POWER
Angola,-12.5,18.5,201704,23.03,NASA POWER
Angola,-12.5,18.5,201705,22.27,NASA POWER
Angola,-12.5,18.5,201706,19.85,NASA POWER
Angola,-12.5,18.5,201707,19.42,NASA POWER
Angola,-12.5,18.5,201708,21.53,NASA POWER
Angola,-12.5,18.5,201709,25.09,NASA POWER
Angola,-12.5,18.5,201710,25.25,NASA POWER
Angola,-12.5,18.5,201711,22.57,NASA POWER
Angola,-12.5,18.5,201712,20.76,NASA POWER
Angola,-12.5,18.5,201713,22.18,NASA POWER
Angola,-12.5,18.5,201801,20.57,NASA POWER
Angola,-12.5,18.5,201802,20.72,NASA POWER
Angola,-12.5,18.5,201803,20.27,NASA POWER
Angola,-12.5,18.5,201804,19.38,NASA POWER
Angola,-12.5,18.5,201805,18.84,NASA POWER
Angola,-12.5,18.5,201806,16.39,NASA POWER
Angola,-12.5,18.5,201807,17.64,NASA POWER
Angola,-12.5,18.5,201808,22.35,NASA POWER
Angola,-12.5,18.5,201809,24.39,NASA POWER
Angola,-12.5,18.5,201810,24.58,NASA POWER
Angola,-12.5,18.5,201811,24.1,NASA POWER
Angola,-12.5,18.5,201812,21.46,NASA POWER
Angola,-12.5,18.5,201813,20.89,NASA POWER
Angola,-12.5,18.5,201901,20.99,NASA POWER
Angola,-12.5,18.5,201902,21.48,NASA POWER
Angola,-12.5,18.5,201903,22.34,NASA POWER
Angola,-12.5,18.5,201904,23.16,NASA POWER
Angola,-12.5,18.5,201905,22.8,NASA POWER
Angola,-12.5,18.5,201906,18.6,NASA POWER
Angola,-12.5,18.5,201907,18.75,NASA POWER
Angola,-12.5,18.5,201908,22.32,NASA POWER
Angola,-12.5,18.5,201909,25.05,NASA POWER
Angola,-12.5,18.5,201910,25.11,NASA POWER
Angola,-12.5,18.5,201911,23.46,NASA POWER
Angola,-12.5,18.5,201912,22.69,NASA POWER
Angola,-12.5,18.5,201913,22.23,NASA POWER
Angola,-12.5,18.5,202001,21.55,NASA POWER
Angola,-12.5,18.5,202002,21.14,NASA POWER
Angola,-12.5,18.5,202003,20.75,NASA POWER
Angola,-12.5,18.5,202004,19.14,NASA POWER
Angola,-12.5,18.5,202005,16.58,NASA POWER
Angola,-12.5,18.5,202006,14.26,NASA POWER
Angola,-12.5,18.5,202007,14.49,NASA POWER
Angola,-12.5,18.5,202008,19.29,NASA POWER
Angola,-12.5,18.5,202009,23.48,NASA POWER
Angola,-12.5,18.5,202010,26.23,NASA POWER
Angola,-12.5,18.5,202011,23.62,NASA POWER
Angola,-12.5,18.5,202012,20.94,NASA POWER
Angola,-12.5,18.5,202013,20.12,NASA POWER
Angola,-12.5,18.5,202101,21.21,NASA POWER
Angola,-12.5,18.5,202102,20.59,NASA POWER
Angola,-12.5,18.5,202103,20.41,NASA POWER
Angola,-12.5,18.5,202104,19.17,NASA POWER
Angola,-12.5,18.5,202105,17.41,NASA POWER
Angola,-12.5,18.5,202106,16.57,NASA POWER
Angola,-12.5,18.5,202107,17.0,NASA POWER
Angola,-12.5,18.5,202108,21.49,NASA POWER
Angola,-12.5,18.5,202109,24.82,NASA POWER
Angola,-12.5,18.5,202110,24.75,NASA POWER
Angola,-12.5,18.5,202111,23.47,NASA POWER
Angola,-12.5,18.5,202112,22.34,NASA POWER
Angola,-12.5,18.5,202113,20.77,NASA POWER
Angola,-12.5,18.5,202201,21.19,NASA POWER
Angola,-12.5,18.5,202202,20.58,NASA POWER
Angola,-12.5,18.5,202203,20.66,NASA POWER
Angola,-12.5,18.5,202204,20.01,NASA POWER
Angola,-12.5,18.5,202205,19.01,NASA POWER
Angola,-12.5,18.5,202206,17.82,NASA POWER
Angola,-12.5,18.5,202207,19.15,NASA POWER
Angola,-12.5,18.5,202208,21.59,NASA POWER
Angola,-12.5,18.5,202209,24.58,NASA POWER
Angola,-12.5,18.5,202210,25.5,NASA POWER
Angola,-12.5,18.5,202211,23.22,NASA POWER
Angola,-12.5,18.5,202212,22.21,NASA POWER
Angola,-12.5,18.5,202213,21.3,NASA POWER
Angola,-12.5,18.5,202301,20.48,NASA POWER
Angola,-12.5,18.5,202302,21.97,NASA POWER
Angola,-12.5,18.5,202303,21.47,NASA POWER
Angola,-12.5,18.5,202304,20.47,NASA POWER
Angola,-12.5,18.5,202305,21.09,NASA POWER
Angola,-12.5,18.5,202306,20.2,NASA POWER
Angola,-12.5,18.5,202307,19.4,NASA POWER
Angola,-12.5,18.5,202308,21.68,NASA POWER
Angola,-12.5,18.5,202309,25.48,NASA POWER
Angola,-12.5,18.5,202310,25.66,NASA POWER
Angola,-12.5,18.5,202311,24.32,NASA POWER
Angola,-12.5,18.5,202312,23.96,NASA POWER
Angola,-12.5,18.5,202313,22.18,NASA POWER
Angola,-12.5,18.5,202401,24.45,NASA POWER
Angola,-12.5,18.5,202402,26.14,NASA POWER
Angola,-12.5,18.5,202403,24.45,NASA POWER
Angola,-12.5,18.5,202404,21.9,NASA POWER
Angola,-12.5,18.5,202405,21.08,NASA POWER
Angola,-12.5,18.5,202406,19.47,NASA POWER
Angola,-12.5,18.5,202407,19.44,NASA POWER
Angola,-12.5,18.5,202408,21.54,NASA POWER
Angola,-12.5,18.5,202409,25.74,NASA POWER
Angola,-12.5,18.5,202410,26.41,NASA POWER
Angola,-12.5,18.5,202411,24.75,NASA POWER
Angola,-12.5,18.5,202412,25.02,NASA POWER
Angola,-12.5,18.5,202413,23.36,NASA POWER
Anguilla,18.25,-63.1667,201501,25.95,NASA POWER
Anguilla,18.25,-63.1667,201502,25.96,NASA POWER
Anguilla,18.25,-63.1667,201503,25.6,NASA POWER
Anguilla,18.25,-63.1667,201504,26.13,NASA POWER
Anguilla,18.25,-63.1667,201505,27.01,NASA POWER
Anguilla,18.25,-63.1667,201506,27.58,NASA POWER
Anguilla,18.25,-63.1667,201507,27.75,NASA POWER
Anguilla,18.25,-63.1667,201508,28.23,NASA POWER
Anguilla,18.25,-63.1667,201509,28.59,NASA POWER
Anguilla,18.25,-63.1667,201510,28.59,NASA POWER
Anguilla,18.25,-63.1667,201511,27.75,NASA POWER
Anguilla,18.25,-63.1667,201512,26.92,NASA POWER
Anguilla,18.25,-63.1667,201513,27.18,NASA POWER
Anguilla,18.25,-63.1667,201601,26.04,NASA POWER
Anguilla,18.25,-63.1667,201602,25.79,NASA POWER
Anguilla,18.25,-63.1667,201603,25.69,NASA POWER
Anguilla,18.25,-63.1667,201604,26.39,NASA POWER
Anguilla,18.25,-63.1667,201605,27.16,NASA POWER
Anguilla,18.25,-63.1667,201606,27.83,NASA POWER
Anguilla,18.25,-63.1667,201607,28.24,NASA POWER
Anguilla,18.25,-63.1667,201608,28.6,NASA POWER
Anguilla,18.25,-63.1667,201609,28.77,NASA POWER
Anguilla,18.25,-63.1667,201610,28.55,NASA POWER
Anguilla,18.25,-63.1667,201611,27.66,NASA POWER
Anguilla,18.25,-63.1667,201612,26.98,NASA POWER
Anguilla,18.25,-63.1667,201613,27.31,NASA POWER
Anguilla,18.25,-63.1667,201701,25.8,NASA POWER
Anguilla,18.25,-63.1667,201702,25.68,NASA POWER
Anguilla,18.25,-63.1667,201703,25.72,NASA POWER
Anguilla,18.25,-63.1667,201704,26.02,NASA POWER
Anguilla,18.25,-63.1667,201705,26.83,NASA POWER
Anguilla,18.25,-63.1667,201706,27.82,NASA POWER
Anguilla,18.25,-63.1667,201707,28.34,NASA POWER
Anguilla,18.25,-63.1667,201708,28.73,NASA POWER
Anguilla,18.25,-63.1667,201709,28.38,NASA POWER
Anguilla,18.25,-63.1667,201710,27.87,NASA POWER
Anguilla,18.25,-63.1667,201711,27.5,NASA POWER
Anguilla,18.25,-63.1667,201712,26.72,NASA POWER
Anguilla,18.25,-63.1667,201713,27.13,NASA POWER
Anguilla,18.25,-63.1667,201801,26.12,NASA POWER
Anguilla,18.25,-63.1667,201802,25.28,NASA POWER
Anguilla,18.25,-63.1667,201803,25.47,NASA POWER
Anguilla,18.25,-63.1667,201804,26.18,NASA POWER
Anguilla,18.25,-63.1667,201805,26.43,NASA POWER
Anguilla,18.25,-63.1667,201806,27.37,NASA POWER
Anguilla,18.25,-63.1667,201807,27.74,NASA POWER
Anguilla,18.25,-63.1667,201808,28.08,NASA POWER
Anguilla,18.25,-63.1667,201809,28.3,NASA POWER
Anguilla,18.25,-63.1667,201810,27.9,NASA POWER
Anguilla,18.25,-63.1667,201811,27.41,NASA POWER
Anguilla,18.25,-63.1667,201812,26.53,NASA POWER
Anguilla,18.25,-63.1667,201813,26.91,NASA POWER
Anguilla,18.25,-63.1667,201901,25.58,NASA POWER
Anguilla,18.25,-63.1667,201902,25.46,NASA POWER
Anguilla,18.25,-63.1667,201903,25.6,NASA POWER
Anguilla,18.25,-63.1667,201904,25.9,NASA POWER
Anguilla,18.25,-63.1667,201905,26.58,NASA POWER
Anguilla,18.25,-63.1667,201906,27.64,NASA POWER
Anguilla,18.25,-63.1667,201907,28.27,NASA POWER
Anguilla,18.25,-63.1667,201908,28.57,NASA POWER
Anguilla,18.25,-63.1667,201909,28.96,NASA POWER
Anguilla,18.25,-63.1667,201910,28.61,NASA POWER
Anguilla,18.25,-63.1667,201911,27.7,NASA POWER
Anguilla,18.25,-63.1667,201912,27.25,NASA POWER
Anguilla,18.25,-63.1667,201913,27.19,NASA POWER
Anguilla,18.25,-63.1667,202001,26.19,NASA POWER
Anguilla,18.25,-63.1667,202002,25.94,NASA POWER
Anguilla,18.25,-63.1667,202003,25.68,NASA POWER
Anguilla,18.25,-63.1667,202004,26.82,NASA POWER
Anguilla,18.25,-63.1667,202005,27.42,NASA POWER
Anguilla,18.25,-63.1667,202006,28.21,NASA POWER
Anguilla,18.25,-63.1667,202007,28.53,NASA POWER
Anguilla,18.25,-63.1667,202008,28.69,NASA POWER
Anguilla,18.25,-63.1667,202009,28.73,NASA POWER
Anguilla,18.25,-63.1667,202010,28.41,NASA POWER
Anguilla,18.25,-63.1667,202011,27.47,NASA POWER
Anguilla,18.25,-63.1667,202012,26.36,NASA POWER
Anguilla,18.25,-63.1667,202013,27.37,NASA POWER
Anguilla,18.25,-63.1667,202101,25.96,NASA POWER
Anguilla,18.25,-63.1667,202102,26.01,NASA POWER
Anguilla,18.25,-63.1667,202103,25.52,NASA POWER
Anguilla,18.25,-63.1667,202104,26.07,NASA POWER
Anguilla,18.25,-63.1667,202105,26.9,NASA POWER
Anguilla,18.25,-63.1667,202106,27.49,NASA POWER
Anguilla,18.25,-63.1667,202107,28.04,NASA POWER
Anguilla,18.25,-63.1667,202108,28.45,NASA POWER
Anguilla,18.25,-63.1667,202109,28.86,NASA POWER
Anguilla,18.25,-63.1667,202110,28.69,NASA POWER
Anguilla,18.25,-63.1667,202111,27.73,NASA POWER
Anguilla,18.25,-63.1667,202112,26.94,NASA POWER
Anguilla,18.25,-63.1667,202113,27.23,NASA POWER
Anguilla,18.25,-63.1667,202201,25.96,NASA POWER
Anguilla,18.25,-63.1667,202202,25.57,NASA POWER
Anguilla,18.25,-63.1667,202203,25.77,NASA POWER
Anguilla,18.25,-63.1667,202204,25.71,NASA POWER
Anguilla,18.25,-63.1667,202205,26.86,NASA POWER
Anguilla,18.25,-63.1667,202206,27.78,NASA POWER
Anguilla,18.25,-63.1667,202207,28.21,NASA POWER
Anguilla,18.25,-63.1667,202208,28.52,NASA POWER
Anguilla,18.25,-63.1667,202209,28.66,NASA POWER
Anguilla,18.25,-63.1667,202210,28.27,NASA POWER
Anguilla,18.25,-63.1667,202211,27.59,NASA POWER
Anguilla,18.25,-63.1667,202212,26.39,NASA POWER
Anguilla,18.25,-63.1667,202213,27.12,NASA POWER
Anguilla,18.25,-63.1667,202301,25.84,NASA POWER
Anguilla,18.25,-63.1667,202302,25.37,NASA POWER
Anguilla,18.25,-63.1667,202303,25.47,NASA POWER
Anguilla,18.25,-63.1667,202304,26.19,NASA POWER
Anguilla,18.25,-63.1667,202305,27.86,NASA POWER
Anguilla,18.25,-63.1667,202306,28.79,NASA POWER
Anguilla,18.25,-63.1667,202307,29.13,NASA POWER
Anguilla,18.25,-63.1667,202308,29.54,NASA POWER
Anguilla,18.25,-63.1667,202309,29.91,NASA POWER
Anguilla,18.25,-63.1667,202310,29.42,NASA POWER
Anguilla,18.25,-63.1667,202311,28.42,NASA POWER
Anguilla,18.25,-63.1667,202312,27.07,NASA POWER
Anguilla,18.25,-63.1667,202313,27.76,NASA POWER
Anguilla,18.25,-63.1667,202401,26.74,NASA POWER
Anguilla,18.25,-63.1667,202402,26.1,NASA POWER
Anguilla,18.25,-63.1667,202403,26.59,NASA POWER
Anguilla,18.25,-63.1667,202404,27.06,NASA POWER
Anguilla,18.25,-63.1667,202405,28.37,NASA POWER
Anguilla,18.25,-63.1667,202406,29.24,NASA POWER
Anguilla,18.25,-63.1667,202407,29.35,NASA POWER
Anguilla,18.25,-63.1667,202408,29.42,NASA POWER
Anguilla,18.25,-63.1667,202409,29.74,NASA POWER
Anguilla,18.25,-63.1667,202410,29.78,NASA POWER
Anguilla,18.25,-63.1667,202411,28.5,NASA POWER
Anguilla,18.25,-63.1667,202412,27.58,NASA POWER
Anguilla,18.25,-63.1667,202413,28.21,NASA POWER
Antarctica,-90.0,0.0,201501,-29.93,NASA POWER
Antarctica,-90.0,0.0,201502,-40.65,NASA POWER
Antarctica,-90.0,0.0,201503,-51.55,NASA POWER
Antarctica,-90.0,0.0,201504,-55.69,NASA POWER
Antarctica,-90.0,0.0,201505,-59.18,NASA POWER
Antarctica,-90.0,0.0,201506,-60.22,NASA POWER
Antarctica,-90.0,0.0,201507,-62.86,NASA POWER
Antarctica,-90.0,0.0,201508,-61.51,NASA POWER
Antarctica,-90.0,0.0,201509,-63.33,NASA POWER
Antarctica,-90.0,0.0,201510,-49.57,NASA POWER
Antarctica,-90.0,0.0,201511,-37.97,NASA POWER
Antarctica,-90.0,0.0,201512,-29.14,NASA POWER
Antarctica,-90.0,0.0,201513,-50.17,NASA POWER
Antarctica,-90.0,0.0,201601,-30.54,NASA POWER
Antarctica,-90.0,0.0,201602,-41.24,NASA POWER
Antarctica,-90.0,0.0,201603,-51.99,NASA POWER
Antarctica,-90.0,0.0,201604,-55.88,NASA POWER
Antarctica,-90.0,0.0,201605,-56.48,NASA POWER
Antarctica,-90.0,0.0,201606,-59.19,NASA POWER
Antarctica,-90.0,0.0,201607,-63.41,NASA POWER
Antarctica,-90.0,0.0,201608,-57.17,NASA POWER
Antarctica,-90.0,0.0,201609,-61.15,NASA POWER
Antarctica,-90.0,0.0,201610,-52.32,NASA POWER
Antarctica,-90.0,0.0,201611,-35.71,NASA POWER
Antarctica,-90.0,0.0,201612,-26.25,NASA POWER
Antarctica,-90.0,0.0,201613,-49.28,NASA POWER
Antarctica,-90.0,0.0,201701,-28.36,NASA POWER
Antarctica,-90.0,0.0,201702,-39.42,NASA POWER
Antarctica,-90.0,0.0,201703,-50.17,NASA POWER
Antarctica,-90.0,0.0,201704,-56.14,NASA POWER
Antarctica,-90.0,0.0,201705,-56.71,NASA POWER
Antarctica,-90.0,0.0,201706,-59.87,NASA POWER
Antarctica,-90.0,0.0,201707,-60.77,NASA POWER
Antarctica,-90.0,0.0,201708,-61.08,NASA POWER
Antarctica,-90.0,0.0,201709,-60.38,NASA POWER
Antarctica,-90.0,0.0,201710,-48.43,NASA POWER
Antarctica,-90.0,0.0,201711,-37.81,NASA POWER
Antarctica,-90.0,0.0,201712,-29.2,NASA POWER
Antarctica,-90.0,0.0,201713,-49.06,NASA POWER
Antarctica,-90.0,0.0,201801,-28.48,NASA POWER
Antarctica,-90.0,0.0,201802,-40.0,NASA POWER
Antarctica,-90.0,0.0,201803,-50.59,NASA POWER
Antarctica,-90.0,0.0,201804,-56.71,NASA POWER
Antarctica,-90.0,0.0,201805,-53.02,NASA POWER
Antarctica,-90.0,0.0,201806,-53.26,NASA POWER
Antarctica,-90.0,0.0,201807,-60.08,NASA POWER
Antarctica,-90.0,0.0,201808,-56.67,NASA POWER
Antarctica,-90.0,0.0,201809,-62.57,NASA POWER
Antarctica,-90.0,0.0,201810,-48.05,NASA POWER
Antarctica,-90.0,0.0,201811,-39.56,NASA POWER
Antarctica,-90.0,0.0,201812,-25.13,NASA POWER
Antarctica,-90.0,0.0,201813,-47.85,NASA POWER
Antarctica,-90.0,0.0,201901,-28.3,NASA POWER
Antarctica,-90.0,0.0,201902,-37.19,NASA POWER
Antarctica,-90.0,0.0,201903,-50.71,NASA POWER
Antarctica,-90.0,0.0,201904,-56.6,NASA POWER
Antarctica,-90.0,0.0,201905,-56.05,NASA POWER
Antarctica,-90.0,0.0,201906,-61.88,NASA POWER
Antarctica,-90.0,0.0,201907,-59.11,NASA POWER
Antarctica,-90.0,0.0,201908,-61.31,NASA POWER
Antarctica,-90.0,0.0,201909,-60.78,NASA POWER
Antarctica,-90.0,0.0,201910,-52.55,NASA POWER
Antarctica,-90.0,0.0,201911,-36.86,NASA POWER
Antarctica,-90.0,0.0,201912,-26.71,NASA POWER
Antarctica,-90.0,0.0,201913,-49.05,NASA POWER
Antarctica,-90.0,0.0,202001,-28.63,NASA POWER
Antarctica,-90.0,0.0,202002,-39.92,NASA POWER
Antarctica,-90.0,0.0,202003,-51.73,NASA POWER
Antarctica,-90.0,0.0,202004,-52.94,NASA POWER
Antarctica,-90.0,0.0,202005,-56.88,NASA POWER
Antarctica,-90.0,0.0,202006,-54.18,NASA POWER
Antarctica,-90.0,0.0,202007,-60.03,NASA POWER
