country,latitude,longitude,year,ghi_kwh_m2_day,source,ghi_kwh_m2_year
Heard Island and McDonald Islands,-53.1,72.5167,202410,-999.0,NASA POWER,-364635.0
Heard Island and McDonald Islands,-53.1,72.5167,202411,-999.0,NASA POWER,-364635.0
Heard Island and McDonald Islands,-53.1,72.5167,202412,-999.0,NASA POWER,-364635.0
Heard Island and McDonald Islands,-53.1,72.5167,202413,-999.0,NASA POWER,-364635.0
Holy See (Vatican City State),41.9,12.45,201501,74.79,NASA POWER,27298.350000000002
Holy See (Vatican City State),41.9,12.45,201502,114.2,NASA POWER,41683.0
Holy See (Vatican City State),41.9,12.45,201503,159.25,NASA POWER,58126.25
Holy See (Vatican City State),41.9,12.45,201504,236.68,NASA POWER,86388.2
Holy See (Vatican City State),41.9,12.45,201505,288.65,NASA POWER,105357.24999999999
Holy See (Vatican City State),41.9,12.45,201506,306.69,NASA POWER,111941.85
Holy See (Vatican City State),41.9,12.45,201507,319.43,NASA POWER,116591.95
Holy See (Vatican City State),41.9,12.45,201508,268.89,NASA POWER,98144.84999999999
Holy See (Vatican City State),41.9,12.45,201509,192.09,NASA POWER,70112.85
Holy See (Vatican City State),41.9,12.45,201510,114.03,NASA POWER,41620.95
Holy See (Vatican City State),41.9,12.45,201511,93.27,NASA POWER,34043.549999999996
Holy See (Vatican City State),41.9,12.45,201512,78.87,NASA POWER,28787.550000000003
Holy See (Vatican City State),41.9,12.45,201513,187.62,NASA POWER,68481.3
Holy See (Vatican City State),41.9,12.45,201601,74.92,NASA POWER,27345.8
Holy See (Vatican City State),41.9,12.45,201602,111.56,NASA POWER,40719.4
Holy See (Vatican City State),41.9,12.45,201603,170.53,NASA POWER,62243.45
Holy See (Vatican City State),41.9,12.45,201604,224.14,NASA POWER,81811.09999999999
Holy See (Vatican City State),41.9,12.45,201605,284.58,NASA POWER,103871.7
Holy See (Vatican City State),41.9,12.45,201606,297.2,NASA POWER,108478.0
Holy See (Vatican City State),41.9,12.45,201607,315.5,NASA POWER,115157.5
Holy See (Vatican City State),41.9,12.45,201608,279.22,NASA POWER,101915.3
Holy See (Vatican City State),41.9,12.45,201609,199.36,NASA POWER,72766.40000000001
Holy See (Vatican City State),41.9,12.45,201610,127.33,NASA POWER,46475.45
Holy See (Vatican City State),41.9,12.45,201611,87.78,NASA POWER,32039.7
Holy See (Vatican City State),41.9,12.45,201612,81.67,NASA POWER,29809.55
Holy See (Vatican City State),41.9,12.45,201613,188.08,NASA POWER,68649.20000000001
Holy See (Vatican City State),41.9,12.45,201701,80.29,NASA POWER,29305.850000000002
Holy See (Vatican City State),41.9,12.45,201702,116.86,NASA POWER,42653.9
Holy See (Vatican City State),41.9,12.45,201703,193.85,NASA POWER,70755.25
Holy See (Vatican City State),41.9,12.45,201704,248.17,NASA POWER,90582.04999999999
Holy See (Vatican City State),41.9,12.45,201705,309.6,NASA POWER,113004.00000000001
Holy See (Vatican City State),41.9,12.45,201706,324.13,NASA POWER,118307.45
Holy See (Vatican City State),41.9,12.45,201707,328.53,NASA POWER,119913.45
Holy See (Vatican City State),41.9,12.45,201708,288.18,NASA POWER,105185.7
Holy See (Vatican City State),41.9,12.45,201709,196.6,NASA POWER,71759.0
Holy See (Vatican City State),41.9,12.45,201710,156.4,NASA POWER,57086.0
Holy See (Vatican City State),41.9,12.45,201711,84.59,NASA POWER,30875.350000000002
Holy See (Vatican City State),41.9,12.45,201712,67.0,NASA POWER,24455.0
Holy See (Vatican City State),41.9,12.45,201713,200.04,NASA POWER,73014.59999999999
Holy See (Vatican City State),41.9,12.45,201801,81.68,NASA POWER,29813.2
Holy See (Vatican City State),41.9,12.45,201802,96.75,NASA POWER,35313.75
Holy See (Vatican City State),41.9,12.45,201803,141.43,NASA POWER,51621.950000000004
Holy See (Vatican City State),41.9,12.45,201804,234.13,NASA POWER,85457.45
Holy See (Vatican City State),41.9,12.45,201805,246.22,NASA POWER,89870.3
Holy See (Vatican City State),41.9,12.45,201806,313.46,NASA POWER,114412.9
Holy See (Vatican City State),41.9,12.45,201807,314.64,NASA POWER,114843.59999999999
Holy See (Vatican City State),41.9,12.45,201808,263.65,NASA POWER,96232.24999999999
Holy See (Vatican City State),41.9,12.45,201809,209.79,NASA POWER,76573.34999999999
Holy See (Vatican City State),41.9,12.45,201810,134.13,NASA POWER,48957.45
Holy See (Vatican City State),41.9,12.45,201811,82.41,NASA POWER,30079.649999999998
Holy See (Vatican City State),41.9,12.45,201812,73.43,NASA POWER,26801.95
Holy See (Vatican City State),41.9,12.45,201813,183.05,NASA POWER,66813.25
Holy See (Vatican City State),41.9,12.45,201901,78.3,NASA POWER,28579.5
Holy See (Vatican City State),41.9,12.45,201902,135.43,NASA POWER,49431.950000000004
Holy See (Vatican City State),41.9,12.45,201903,183.19,NASA POWER,66864.35
Holy See (Vatican City State),41.9,12.45,201904,226.32,NASA POWER,82606.8
Holy See (Vatican City State),41.9,12.45,201905,244.7,NASA POWER,89315.5
Holy See (Vatican City State),41.9,12.45,201906,323.88,NASA POWER,118216.2
Holy See (Vatican City State),41.9,12.45,201907,311.54,NASA POWER,113712.1
Holy See (Vatican City State),41.9,12.45,201908,280.32,NASA POWER,102316.8
Holy See (Vatican City State),41.9,12.45,201909,210.48,NASA POWER,76825.2
Holy See (Vatican City State),41.9,12.45,201910,151.3,NASA POWER,55224.50000000001
Holy See (Vatican City State),41.9,12.45,201911,71.39,NASA POWER,26057.35
Holy See (Vatican City State),41.9,12.45,201912,73.82,NASA POWER,26944.3
Holy See (Vatican City State),41.9,12.45,201913,191.16,NASA POWER,69773.4
Holy See (Vatican City State),41.9,12.45,202001,90.81,NASA POWER,33145.65
Holy See (Vatican City State),41.9,12.45,202002,136.75,NASA POWER,49913.75
Holy See (Vatican City State),41.9,12.45,202003,177.29,NASA POWER,64710.85
Holy See (Vatican City State),41.9,12.45,202004,242.53,NASA POWER,88523.45
Holy See (Vatican City State),41.9,12.45,202005,280.97,NASA POWER,102554.05
Holy See (Vatican City State),41.9,12.45,202006,318.45,NASA POWER,116234.25
Holy See (Vatican City State),41.9,12.45,202007,329.62,NASA POWER,120311.3
Holy See (Vatican City State),41.9,12.45,202008,273.4,NASA POWER,99790.99999999999
Holy See (Vatican City State),41.9,12.45,202009,197.11,NASA POWER,71945.15000000001
Holy See (Vatican City State),41.9,12.45,202010,141.69,NASA POWER,51716.85
Holy See (Vatican City State),41.9,12.45,202011,94.54,NASA POWER,34507.100000000006
Holy See (Vatican City State),41.9,12.45,202012,65.49,NASA POWER,23903.85
Holy See (Vatican City State),41.9,12.45,202013,195.85,NASA POWER,71485.25
Holy See (Vatican City State),41.9,12.45,202101,65.99,NASA POWER,24086.35
Holy See (Vatican City State),41.9,12.45,202102,124.23,NASA POWER,45343.950000000004
Holy See (Vatican City State),41.9,12.45,202103,183.04,NASA POWER,66809.59999999999
Holy See (Vatican City State),41.9,12.45,202104,216.84,NASA POWER,79146.6
Holy See (Vatican City State),41.9,12.45,202105,279.79,NASA POWER,102123.35
Holy See (Vatican City State),41.9,12.45,202106,294.15,NASA POWER,107364.74999999999
Holy See (Vatican City State),41.9,12.45,202107,295.76,NASA POWER,107952.4
Holy See (Vatican City State),41.9,12.45,202108,266.1,NASA POWER,97126.50000000001
Holy See (Vatican City State),41.9,12.45,202109,204.1,NASA POWER,74496.5
Holy See (Vatican City State),41.9,12.45,202110,132.9,NASA POWER,48508.5
Holy See (Vatican City State),41.9,12.45,202111,71.93,NASA POWER,26254.45
Holy See (Vatican City State),41.9,12.45,202112,64.89,NASA POWER,23684.85
Holy See (Vatican City State),41.9,12.45,202113,183.65,NASA POWER,67032.25
Holy See (Vatican City State),41.9,12.45,202201,87.02,NASA POWER,31762.3
Holy See (Vatican City State),41.9,12.45,202202,130.71,NASA POWER,47709.15
Holy See (Vatican City State),41.9,12.45,202203,181.33,NASA POWER,66185.45000000001
Holy See (Vatican City State),41.9,12.45,202204,241.82,NASA POWER,88264.3
Holy See (Vatican City State),41.9,12.45,202205,282.49,NASA POWER,103108.85
Holy See (Vatican City State),41.9,12.45,202206,311.29,NASA POWER,113620.85
Holy See (Vatican City State),41.9,12.45,202207,327.71,NASA POWER,119614.15
Holy See (Vatican City State),41.9,12.45,202208,266.33,NASA POWER,97210.45
Holy See (Vatican City State),41.9,12.45,202209,198.19,NASA POWER,72339.35
Holy See (Vatican City State),41.9,12.45,202210,156.76,NASA POWER,57217.399999999994
Holy See (Vatican City State),41.9,12.45,202211,88.62,NASA POWER,32346.300000000003
Holy See (Vatican City State),41.9,12.45,202212,65.15,NASA POWER,23779.750000000004
Holy See (Vatican City State),41.9,12.45,202213,195.15,NASA POWER,71229.75
Holy See (Vatican City State),41.9,12.45,202301,74.27,NASA POWER,27108.55
Holy See (Vatican City State),41.9,12.45,202302,121.52,NASA POWER,44354.799999999996
Holy See (Vatican City State),41.9,12.45,202303,174.92,NASA POWER,63845.799999999996
Holy See (Vatican City State),41.9,12.45,202304,239.81,NASA POWER,87530.65
Holy See (Vatican City State),41.9,12.45,202305,235.92,NASA POWER,86110.79999999999
Holy See (Vatican City State),41.9,12.45,202306,307.99,NASA POWER,112416.35
Holy See (Vatican City State),41.9,12.45,202307,317.36,NASA POWER,115836.40000000001
Holy See (Vatican City State),41.9,12.45,202308,281.46,NASA POWER,102732.9
Holy See (Vatican City State),41.9,12.45,202309,213.78,NASA POWER,78029.7
Holy See (Vatican City State),41.9,12.45,202310,146.25,NASA POWER,53381.25
Holy See (Vatican City State),41.9,12.45,202311,87.55,NASA POWER,31955.75
Holy See (Vatican City State),41.9,12.45,202312,69.55,NASA POWER,25385.75
Holy See (Vatican City State),41.9,12.45,202313,189.5,NASA POWER,69167.5
Holy See (Vatican City State),41.9,12.45,202401,83.12,NASA POWER,30338.800000000003
Holy See (Vatican City State),41.9,12.45,202402,115.61,NASA POWER,42197.65
Holy See (Vatican City State),41.9,12.45,202403,164.21,NASA POWER,59936.65
Holy See (Vatican City State),41.9,12.45,202404,249.66,NASA POWER,91125.9
Holy See (Vatican City State),41.9,12.45,202405,272.58,NASA POWER,99491.7
Holy See (Vatican City State),41.9,12.45,202406,307.37,NASA POWER,112190.05
Holy See (Vatican City State),41.9,12.45,202407,-999.0,NASA POWER,-364635.0
Holy See (Vatican City State),41.9,12.45,202408,-999.0,NASA POWER,-364635.0
Holy See (Vatican City State),41.9,12.45,202409,-999.0,NASA POWER,-364635.0
Holy See (Vatican City State),41.9,12.45,202410,-999.0,NASA POWER,-364635.0
Holy See (Vatican City State),41.9,12.45,202411,-999.0,NASA POWER,-364635.0
Holy See (Vatican City State),41.9,12.45,202412,-999.0,NASA POWER,-364635.0
Holy See (Vatican City State),41.9,12.45,202413,-999.0,NASA POWER,-364635.0
Honduras,15.0,-86.5,201501,146.77,NASA POWER,53571.05
Honduras,15.0,-86.5,201502,194.46,NASA POWER,70977.90000000001
Honduras,15.0,-86.5,201503,228.73,NASA POWER,83486.45
Honduras,15.0,-86.5,201504,250.71,NASA POWER,91509.15000000001
Honduras,15.0,-86.5,201505,225.41,NASA POWER,82274.65
Honduras,15.0,-86.5,201506,193.63,NASA POWER,70674.95
Honduras,15.0,-86.5,201507,241.36,NASA POWER,88096.40000000001
Honduras,15.0,-86.5,201508,254.27,NASA POWER,92808.55
Honduras,15.0,-86.5,201509,213.36,NASA POWER,77876.40000000001
Honduras,15.0,-86.5,201510,196.16,NASA POWER,71598.4
Honduras,15.0,-86.5,201511,172.8,NASA POWER,63072.00000000001
Honduras,15.0,-86.5,201512,168.49,NASA POWER,61498.850000000006
Honduras,15.0,-86.5,201513,207.28,NASA POWER,75657.2
Honduras,15.0,-86.5,201601,168.73,NASA POWER,61586.45
Honduras,15.0,-86.5,201602,158.81,NASA POWER,57965.65
Honduras,15.0,-86.5,201603,242.04,NASA POWER,88344.59999999999
Honduras,15.0,-86.5,201604,243.47,NASA POWER,88866.55
Honduras,15.0,-86.5,201605,237.11,NASA POWER,86545.15000000001
Honduras,15.0,-86.5,201606,210.93,NASA POWER,76989.45
Honduras,15.0,-86.5,201607,228.24,NASA POWER,83307.6
Honduras,15.0,-86.5,201608,222.46,NASA POWER,81197.90000000001
Honduras,15.0,-86.5,201609,226.12,NASA POWER,82533.8
Honduras,15.0,-86.5,201610,183.27,NASA POWER,66893.55
Honduras,15.0,-86.5,201611,143.8,NASA POWER,52487.00000000001
Honduras,15.0,-86.5,201612,152.5,NASA POWER,55662.5
Honduras,15.0,-86.5,201613,201.64,NASA POWER,73598.59999999999
Honduras,15.0,-86.5,201701,192.95,NASA POWER,70426.75
Honduras,15.0,-86.5,201702,222.38,NASA POWER,81168.7
Honduras,15.0,-86.5,201703,216.41,NASA POWER,78989.65
Honduras,15.0,-86.5,201704,247.74,NASA POWER,90425.1
Honduras,15.0,-86.5,201705,235.88,NASA POWER,86096.2
Honduras,15.0,-86.5,201706,217.17,NASA POWER,79267.04999999999
Honduras,15.0,-86.5,201707,208.55,NASA POWER,76120.75
Honduras,15.0,-86.5,201708,235.99,NASA POWER,86136.35
Honduras,15.0,-86.5,201709,223.78,NASA POWER,81679.7
Honduras,15.0,-86.5,201710,161.04,NASA POWER,58779.6
Honduras,15.0,-86.5,201711,138.68,NASA POWER,50618.200000000004
Honduras,15.0,-86.5,201712,135.82,NASA POWER,49574.299999999996
Honduras,15.0,-86.5,201713,202.83,NASA POWER,74032.95000000001
Honduras,15.0,-86.5,201801,125.62,NASA POWER,45851.3
Honduras,15.0,-86.5,201802,208.98,NASA POWER,76277.7
Honduras,15.0,-86.5,201803,255.32,NASA POWER,93191.8
Honduras,15.0,-86.5,201804,238.87,NASA POWER,87187.55
Honduras,15.0,-86.5,201805,230.87,NASA POWER,84267.55
Honduras,15.0,-86.5,201806,228.33,NASA POWER,83340.45000000001
Honduras,15.0,-86.5,201807,238.9,NASA POWER,87198.5
Honduras,15.0,-86.5,201808,229.45,NASA POWER,83749.25
Honduras,15.0,-86.5,201809,233.36,NASA POWER,85176.40000000001
Honduras,15.0,-86.5,201810,188.47,NASA POWER,68791.55
Honduras,15.0,-86.5,201811,192.0,NASA POWER,70080.0
Honduras,15.0,-86.5,201812,175.27,NASA POWER,63973.55
Honduras,15.0,-86.5,201813,212.03,NASA POWER,77390.95
Honduras,15.0,-86.5,201901,175.97,NASA POWER,64229.05
Honduras,15.0,-86.5,201902,223.12,NASA POWER,81438.8
Honduras,15.0,-86.5,201903,245.79,NASA POWER,89713.34999999999
Honduras,15.0,-86.5,201904,237.88,NASA POWER,86826.2
Honduras,15.0,-86.5,201905,218.9,NASA POWER,79898.5
Honduras,15.0,-86.5,201906,242.55,NASA POWER,88530.75
Honduras,15.0,-86.5,201907,255.58,NASA POWER,93286.70000000001
Honduras,15.0,-86.5,201908,263.14,NASA POWER,96046.09999999999
Honduras,15.0,-86.5,201909,237.79,NASA POWER,86793.34999999999
Honduras,15.0,-86.5,201910,215.79,NASA POWER,78763.34999999999
Honduras,15.0,-86.5,201911,162.2,NASA POWER,59202.99999999999
Honduras,15.0,-86.5,201912,165.71,NASA POWER,60484.15
Honduras,15.0,-86.5,201913,220.35,NASA POWER,80427.75
Honduras,15.0,-86.5,202001,170.37,NASA POWER,62185.05
Honduras,15.0,-86.5,202002,205.19,NASA POWER,74894.35
Honduras,15.0,-86.5,202003,247.46,NASA POWER,90322.90000000001
Honduras,15.0,-86.5,202004,266.45,NASA POWER,97254.25
Honduras,15.0,-86.5,202005,216.28,NASA POWER,78942.2
Honduras,15.0,-86.5,202006,221.98,NASA POWER,81022.7
Honduras,15.0,-86.5,202007,237.03,NASA POWER,86515.95
Honduras,15.0,-86.5,202008,223.77,NASA POWER,81676.05
Honduras,15.0,-86.5,202009,238.23,NASA POWER,86953.95
Honduras,15.0,-86.5,202010,177.96,NASA POWER,64955.4
Honduras,15.0,-86.5,202011,142.63,NASA POWER,52059.95
Honduras,15.0,-86.5,202012,149.35,NASA POWER,54512.75
Honduras,15.0,-86.5,202013,207.97,NASA POWER,75909.05
Honduras,15.0,-86.5,202101,169.24,NASA POWER,61772.600000000006
Honduras,15.0,-86.5,202102,217.94,NASA POWER,79548.1
Honduras,15.0,-86.5,202103,238.51,NASA POWER,87056.15
Honduras,15.0,-86.5,202104,239.2,NASA POWER,87308.0
Honduras,15.0,-86.5,202105,246.39,NASA POWER,89932.34999999999
Honduras,15.0,-86.5,202106,231.02,NASA POWER,84322.3
Honduras,15.0,-86.5,202107,238.52,NASA POWER,87059.8
Honduras,15.0,-86.5,202108,232.67,NASA POWER,84924.54999999999
Honduras,15.0,-86.5,202109,241.42,NASA POWER,88118.29999999999
Honduras,15.0,-86.5,202110,210.09,NASA POWER,76682.85
Honduras,15.0,-86.5,202111,143.84,NASA POWER,52501.6
Honduras,15.0,-86.5,202112,170.39,NASA POWER,62192.35
Honduras,15.0,-86.5,202113,214.92,NASA POWER,78445.79999999999
Honduras,15.0,-86.5,202201,184.59,NASA POWER,67375.35
Honduras,15.0,-86.5,202202,193.64,NASA POWER,70678.59999999999
Honduras,15.0,-86.5,202203,233.06,NASA POWER,85066.9
Honduras,15.0,-86.5,202204,242.55,NASA POWER,88530.75
Honduras,15.0,-86.5,202205,240.71,NASA POWER,87859.15000000001
Honduras,15.0,-86.5,202206,210.12,NASA POWER,76693.8
Honduras,15.0,-86.5,202207,227.39,NASA POWER,82997.34999999999
Honduras,15.0,-86.5,202208,232.46,NASA POWER,84847.90000000001
Honduras,15.0,-86.5,202209,212.24,NASA POWER,77467.6
Honduras,15.0,-86.5,202210,193.54,NASA POWER,70642.09999999999
Honduras,15.0,-86.5,202211,179.74,NASA POWER,65605.1
Honduras,15.0,-86.5,202212,170.29,NASA POWER,62155.85
Honduras,15.0,-86.5,202213,210.15,NASA POWER,76704.75
Honduras,15.0,-86.5,202301,188.73,NASA POWER,68886.45
Honduras,15.0,-86.5,202302,220.95,NASA POWER,80646.75
Honduras,15.0,-86.5,202303,242.97,NASA POWER,88684.05
Honduras,15.0,-86.5,202304,258.33,NASA POWER,94290.45
Honduras,15.0,-86.5,202305,232.08,NASA POWER,84709.20000000001
Honduras,15.0,-86.5,202306,232.93,NASA POWER,85019.45
Honduras,15.0,-86.5,202307,225.53,NASA POWER,82318.45
Honduras,15.0,-86.5,202308,240.48,NASA POWER,87775.2
Honduras,15.0,-86.5,202309,255.56,NASA POWER,93279.4
Honduras,15.0,-86.5,202310,205.48,NASA POWER,75000.2
Honduras,15.0,-86.5,202311,157.85,NASA POWER,57615.25
Honduras,15.0,-86.5,202312,151.28,NASA POWER,55217.2
Honduras,15.0,-86.5,202313,217.56,NASA POWER,79409.4
Honduras,15.0,-86.5,202401,180.95,NASA POWER,66046.75
Honduras,15.0,-86.5,202402,224.63,NASA POWER,81989.95
Honduras,15.0,-86.5,202403,245.16,NASA POWER,89483.4
Honduras,15.0,-86.5,202404,254.84,NASA POWER,93016.6
Honduras,15.0,-86.5,202405,234.36,NASA POWER,85541.40000000001
Honduras,15.0,-86.5,202406,211.18,NASA POWER,77080.7
Honduras,15.0,-86.5,202407,-999.0,NASA POWER,-364635.0
Honduras,15.0,-86.5,202408,-999.0,NASA POWER,-364635.0
Honduras,15.0,-86.5,202409,-999.0,NASA POWER,-364635.0
Honduras,15.0,-86.5,202410,-999.0,NASA POWER,-364635.0
Honduras,15.0,-86.5,202411,-999.0,NASA POWER,-364635.0
Honduras,15.0,-86.5,202412,-999.0,NASA POWER,-364635.0
Honduras,15.0,-86.5,202413,-999.0,NASA POWER,-364635.0
Hong Kong,22.25,114.1667,201501,150.27,NASA POWER,54848.55
Hong Kong,22.25,114.1667,201502,132.41,NASA POWER,48329.65
Hong Kong,22.25,114.1667,201503,126.85,NASA POWER,46300.25
Hong Kong,22.25,114.1667,201504,198.03,NASA POWER,72280.95
Hong Kong,22.25,114.1667,201505,175.97,NASA POWER,64229.05
Hong Kong,22.25,114.1667,201506,252.61,NASA POWER,92202.65000000001
Hong Kong,22.25,114.1667,201507,212.67,NASA POWER,77624.54999999999
Hong Kong,22.25,114.1667,201508,225.24,NASA POWER,82212.6
Hong Kong,22.25,114.1667,201509,205.37,NASA POWER,74960.05
Hong Kong,22.25,114.1667,201510,173.4,NASA POWER,63291.0
Hong Kong,22.25,114.1667,201511,151.66,NASA POWER,55355.9
Hong Kong,22.25,114.1667,201512,102.87,NASA POWER,37547.55
Hong Kong,22.25,114.1667,201513,175.68,NASA POWER,64123.200000000004
Hong Kong,22.25,114.1667,201601,88.83,NASA POWER,32422.95
Hong Kong,22.25,114.1667,201602,125.06,NASA POWER,45646.9
Hong Kong,22.25,114.1667,201603,125.71,NASA POWER,45884.149999999994
Hong Kong,22.25,114.1667,201604,138.62,NASA POWER,50596.3
Hong Kong,22.25,114.1667,201605,201.37,NASA POWER,73500.05
Hong Kong,22.25,114.1667,201606,219.43,NASA POWER,80091.95
Hong Kong,22.25,114.1667,201607,246.21,NASA POWER,89866.65000000001
Hong Kong,22.25,114.1667,201608,186.0,NASA POWER,67890.0
Hong Kong,22.25,114.1667,201609,183.42,NASA POWER,66948.29999999999
Hong Kong,22.25,114.1667,201610,156.23,NASA POWER,57023.95
Hong Kong,22.25,114.1667,201611,136.78,NASA POWER,49924.7
Hong Kong,22.25,114.1667,201612,143.33,NASA POWER,52315.450000000004
Hong Kong,22.25,114.1667,201613,162.71,NASA POWER,59389.15
Hong Kong,22.25,114.1667,201701,137.91,NASA POWER,50337.15
Hong Kong,22.25,114.1667,201702,153.64,NASA POWER,56078.6
Hong Kong,22.25,114.1667,201703,134.17,NASA POWER,48972.049999999996
Hong Kong,22.25,114.1667,201704,174.89,NASA POWER,63834.85
Hong Kong,22.25,114.1667,201705,178.47,NASA POWER,65141.55
Hong Kong,22.25,114.1667,201706,200.71,NASA POWER,73259.15000000001
Hong Kong,22.25,114.1667,201707,211.57,NASA POWER,77223.05
Hong Kong,22.25,114.1667,201708,230.76,NASA POWER,84227.4
Hong Kong,22.25,114.1667,201709,215.31,NASA POWER,78588.15
Hong Kong,22.25,114.1667,201710,196.51,NASA POWER,71726.15
Hong Kong,22.25,114.1667,201711,130.53,NASA POWER,47643.45
Hong Kong,22.25,114.1667,201712,147.94,NASA POWER,53998.1
Hong Kong,22.25,114.1667,201713,176.17,NASA POWER,64302.049999999996
Hong Kong,22.25,114.1667,201801,117.88,NASA POWER,43026.2
Hong Kong,22.25,114.1667,201802,134.21,NASA POWER,48986.65
Hong Kong,22.25,114.1667,201803,194.59,NASA POWER,71025.35
Hong Kong,22.25,114.1667,201804,186.58,NASA POWER,68101.70000000001
Hong Kong,22.25,114.1667,201805,251.15,NASA POWER,91669.75
Hong Kong,22.25,114.1667,201806,193.6,NASA POWER,70664.0
Hong Kong,22.25,114.1667,201807,227.09,NASA POWER,82887.85
Hong Kong,22.25,114.1667,201808,171.58,NASA POWER,62626.700000000004
Hong Kong,22.25,114.1667,201809,201.92,NASA POWER,73700.79999999999
Hong Kong,22.25,114.1667,201810,181.44,NASA POWER,66225.6
Hong Kong,22.25,114.1667,201811,136.81,NASA POWER,49935.65
Hong Kong,22.25,114.1667,201812,114.46,NASA POWER,41777.899999999994
Hong Kong,22.25,114.1667,201813,176.24,NASA POWER,64327.600000000006
Hong Kong,22.25,114.1667,201901,131.24,NASA POWER,47902.600000000006
Hong Kong,22.25,114.1667,201902,132.28,NASA POWER,48282.2
Hong Kong,22.25,114.1667,201903,134.78,NASA POWER,49194.7
Hong Kong,22.25,114.1667,201904,167.6,NASA POWER,61174.0
Hong Kong,22.25,114.1667,201905,148.45,NASA POWER,54184.24999999999
Hong Kong,22.25,114.1667,201906,205.14,NASA POWER,74876.09999999999
Hong Kong,22.25,114.1667,201907,205.12,NASA POWER,74868.8
Hong Kong,22.25,114.1667,201908,203.81,NASA POWER,74390.65
Hong Kong,22.25,114.1667,201909,235.35,NASA POWER,85902.75
Hong Kong,22.25,114.1667,201910,201.02,NASA POWER,73372.3
Hong Kong,22.25,114.1667,201911,195.28,NASA POWER,71277.2
Hong Kong,22.25,114.1667,201912,142.62,NASA POWER,52056.3
Hong Kong,22.25,114.1667,201913,175.3,NASA POWER,63984.50000000001
Hong Kong,22.25,114.1667,202001,142.08,NASA POWER,51859.200000000004
Hong Kong,22.25,114.1667,202002,143.45,NASA POWER,52359.24999999999
Hong Kong,22.25,114.1667,202003,140.97,NASA POWER,51454.05
Hong Kong,22.25,114.1667,202004,190.48,NASA POWER,69525.2
Hong Kong,22.25,114.1667,202005,195.33,NASA POWER,71295.45000000001
Hong Kong,22.25,114.1667,202006,241.74,NASA POWER,88235.1
Hong Kong,22.25,114.1667,202007,259.98,NASA POWER,94892.70000000001
Hong Kong,22.25,114.1667,202008,218.97,NASA POWER,79924.05
Hong Kong,22.25,114.1667,202009,187.07,NASA POWER,68280.55
Hong Kong,22.25,114.1667,202010,180.24,NASA POWER,65787.6
Hong Kong,22.25,114.1667,202011,163.66,NASA POWER,59735.9
Hong Kong,22.25,114.1667,202012,140.48,NASA POWER,51275.2
Hong Kong,22.25,114.1667,202013,183.79,NASA POWER,67083.34999999999
Hong Kong,22.25,114.1667,202101,164.59,NASA POWER,60075.35
Hong Kong,22.25,114.1667,202102,189.51,NASA POWER,69171.15
Hong Kong,22.25,114.1667,202103,176.71,NASA POWER,64499.15
Hong Kong,22.25,114.1667,202104,186.58,NASA POWER,68101.70000000001
Hong Kong,22.25,114.1667,202105,251.89,NASA POWER,91939.84999999999
Hong Kong,22.25,114.1667,202106,195.12,NASA POWER,71218.8
Hong Kong,22.25,114.1667,202107,228.49,NASA POWER,83398.85
Hong Kong,22.25,114.1667,202108,204.59,NASA POWER,74675.35
Hong Kong,22.25,114.1667,202109,231.23,NASA POWER,84398.95
Hong Kong,22.25,114.1667,202110,154.29,NASA POWER,56315.85
Hong Kong,22.25,114.1667,202111,174.89,NASA POWER,63834.85
Hong Kong,22.25,114.1667,202112,143.81,NASA POWER,52490.65
Hong Kong,22.25,114.1667,202113,191.77,NASA POWER,69996.05
Hong Kong,22.25,114.1667,202201,130.0,NASA POWER,47450.0
Hong Kong,22.25,114.1667,202202,124.77,NASA POWER,45541.049999999996
Hong Kong,22.25,114.1667,202203,179.39,NASA POWER,65477.35
Hong Kong,22.25,114.1667,202204,219.29,NASA POWER,80040.84999999999
Hong Kong,22.25,114.1667,202205,170.34,NASA POWER,62174.1
Hong Kong,22.25,114.1667,202206,187.74,NASA POWER,68525.1
Hong Kong,22.25,114.1667,202207,244.78,NASA POWER,89344.7
Hong Kong,22.25,114.1667,202208,214.24,NASA POWER,78197.6
Hong Kong,22.25,114.1667,202209,226.48,NASA POWER,82665.2
Hong Kong,22.25,114.1667,202210,206.83,NASA POWER,75492.95000000001
Hong Kong,22.25,114.1667,202211,116.51,NASA POWER,42526.15
Hong Kong,22.25,114.1667,202212,137.73,NASA POWER,50271.45
Hong Kong,22.25,114.1667,202213,180.21,NASA POWER,65776.65000000001
Hong Kong,22.25,114.1667,202301,127.24,NASA POWER,46442.6
Hong Kong,22.25,114.1667,202302,164.35,NASA POWER,59987.75
Hong Kong,22.25,114.1667,202303,170.46,NASA POWER,62217.9
Hong Kong,22.25,114.1667,202304,154.94,NASA POWER,56553.1
Hong Kong,22.25,114.1667,202305,198.97,NASA POWER,72624.05
Hong Kong,22.25,114.1667,202306,208.73,NASA POWER,76186.45
Hong Kong,22.25,114.1667,202307,242.44,NASA POWER,88490.6
Hong Kong,22.25,114.1667,202308,212.88,NASA POWER,77701.2
Hong Kong,22.25,114.1667,202309,182.66,NASA POWER,66670.9
Hong Kong,22.25,114.1667,202310,155.46,NASA POWER,56742.9
Hong Kong,22.25,114.1667,202311,173.19,NASA POWER,63214.35
Hong Kong,22.25,114.1667,202312,126.17,NASA POWER,46052.05
